id,name,picture,description,player_min_age,players_min_amount,players_max_amount,duration,release_year,rating
128921,Rattus Cartus,https://cf.geekdo-images.com/images/pic1386979.jpg,https://boardgamegeek.com/boardgame/128921/rattus-cartus,10,2,5,45,2012,6.212160000000001
90009,Eselsbrücke,https://cf.geekdo-images.com/images/pic889772.jpg,https://boardgamegeek.com/boardgame/90009/eselsbrucke,8,3,12,45,2011,6.377805
179350,Bretagne,https://cf.geekdo-images.com/images/pic2578047.jpg,https://boardgamegeek.com/boardgame/179350/bretagne,14,2,4,120,2015,6.270925
33924,Nightfighter,https://cf.geekdo-images.com/images/pic1014708.jpg,https://boardgamegeek.com/boardgame/33924/nightfighter,0,1,2,60,2011,6.59797
1720,Dragon Pass,https://cf.geekdo-images.com/images/pic83875.jpg,https://boardgamegeek.com/boardgame/1720/dragon-pass,12,2,3,120,1980,6.301685000000001
177499,WWE Superstar Showdown,https://cf.geekdo-images.com/images/pic2514202.jpg,https://boardgamegeek.com/boardgame/177499/wwe-superstar-showdown,8,2,6,120,2015,6.238035
163641,Eminent Domain: Battlecruisers,https://cf.geekdo-images.com/images/pic2399321.jpg,https://boardgamegeek.com/boardgame/163641/eminent-domain-battlecruisers,13,3,5,30,2016,6.173030000000001
39932,Chariots of Fire,https://cf.geekdo-images.com/images/pic691172.jpg,https://boardgamegeek.com/boardgame/39932/chariots-fire,0,2,2,120,2010,6.629855000000001
97,Conquest of the Empire,https://cf.geekdo-images.com/images/pic901704.jpg,https://boardgamegeek.com/boardgame/97/conquest-empire,10,2,6,180,1984,6.03981
178044,Small Star Empires,https://cf.geekdo-images.com/images/pic2947623.jpg,https://boardgamegeek.com/boardgame/178044/small-star-empires,13,2,4,30,2016,6.520919999999999
1678,"The Peloponnesian War, 431-404 BC",https://cf.geekdo-images.com/images/pic393742.jpg,https://boardgamegeek.com/boardgame/1678/peloponnesian-war-431-404-bc,12,1,2,120,1991,6.26
37672,"Warhammer 40,000: Assault On Black Reach",https://cf.geekdo-images.com/images/pic358486.jpg,https://boardgamegeek.com/boardgame/37672/warhammer-40000-assault-black-reach,0,2,0,240,2008,6.385085
163937,World of Yo-Ho,https://cf.geekdo-images.com/images/pic2640771.png,https://boardgamegeek.com/boardgame/163937/world-yo-ho,8,2,4,90,2016,6.216380000000001
74,Apples to Apples,https://cf.geekdo-images.com/images/pic213515.jpg,https://boardgamegeek.com/boardgame/74/apples-apples,12,4,10,30,1999,5.858585
539,Dampfross,https://cf.geekdo-images.com/images/pic183004.jpg,https://boardgamegeek.com/boardgame/539/dampfross,10,2,6,90,1979,6.053999999999999
88594,Eruption,https://cf.geekdo-images.com/images/pic965113.jpg,https://boardgamegeek.com/boardgame/88594/eruption,10,2,6,60,2011,6.091934999999999
9735,Duell,https://cf.geekdo-images.com/images/pic184178.jpg,https://boardgamegeek.com/boardgame/9735/duell,9,2,2,30,2004,6.077775
17988,Die Dolmengötter,https://cf.geekdo-images.com/images/pic78647.jpg,https://boardgamegeek.com/boardgame/17988/die-dolmengotter,10,2,5,30,2005,6.178514999999999
23995,No Peace Without Spain!,https://cf.geekdo-images.com/images/pic447361.jpg,https://boardgamegeek.com/boardgame/23995/no-peace-without-spain,12,2,2,240,2011,6.732755
17923,Anno Domini: Flopps,https://cf.geekdo-images.com/images/pic249390.jpg,https://boardgamegeek.com/boardgame/17923/anno-domini-flopps,10,2,8,30,2001,6.36786
184346,Go Nuts for Donuts,https://cf.geekdo-images.com/images/pic3595157.jpg,https://boardgamegeek.com/boardgame/184346/go-nuts-donuts,8,2,6,20,2017,6.311245
10183,Napoleon at Leipzig,https://cf.geekdo-images.com/images/pic42985.jpg,https://boardgamegeek.com/boardgame/10183/napoleon-leipzig,12,1,3,300,1979,6.61056
129614,Rondo,https://cf.geekdo-images.com/images/pic1399814.jpg,https://boardgamegeek.com/boardgame/129614/rondo,8,2,4,25,2012,6.15775
950,Four Dragons,https://cf.geekdo-images.com/images/pic50505.jpg,https://boardgamegeek.com/boardgame/950/four-dragons,12,3,4,30,2000,6.207375000000001
27968,"Red Star Rising: The War in Russia, 1941-1944",https://cf.geekdo-images.com/images/pic185017.jpg,https://boardgamegeek.com/boardgame/27968/red-star-rising-war-russia-1941-1944,12,2,2,1200,2007,6.697654999999999
107148,Wings of Glory: WW2 Starter Set,https://cf.geekdo-images.com/images/pic1257685.jpg,https://boardgamegeek.com/boardgame/107148/wings-glory-ww2-starter-set,8,2,4,45,2012,6.617380000000002
11231,Snorta!,https://cf.geekdo-images.com/images/pic1466085.jpg,https://boardgamegeek.com/boardgame/11231/snorta,8,3,8,20,2004,5.956665
110102,Siberia,https://cf.geekdo-images.com/images/pic1114310.jpg,https://boardgamegeek.com/boardgame/110102/siberia,10,2,4,60,2011,6.330805000000001
68260,FAB: Sicily,https://cf.geekdo-images.com/images/pic1184785.jpg,https://boardgamegeek.com/boardgame/68260/fab-sicily,12,2,2,240,2011,6.589115
220775,Codenames: Disney Family Edition,https://cf.geekdo-images.com/images/pic3626220.jpg,https://boardgamegeek.com/boardgame/220775/codenames-disney-family-edition,8,2,8,15,2017,6.3607000000000005
436,Canyon,https://cf.geekdo-images.com/images/pic70466.jpg,https://boardgamegeek.com/boardgame/436/canyon,10,3,6,45,1997,6.027885
191177,Space Race: The Card Game,https://cf.geekdo-images.com/images/pic3545293.jpg,https://boardgamegeek.com/boardgame/191177/space-race-card-game,13,1,4,60,2017,6.473835
23053,Guatemala Café,https://cf.geekdo-images.com/images/pic196266.jpg,https://boardgamegeek.com/boardgame/23053/guatemala-cafe,10,2,4,45,2007,6.033135
1506,Conquistador,https://cf.geekdo-images.com/images/pic143846.jpg,https://boardgamegeek.com/boardgame/1506/conquistador,12,1,4,360,1976,6.119915
124622,In Magnificent Style,https://cf.geekdo-images.com/images/pic1685861.jpg,https://boardgamegeek.com/boardgame/124622/magnificent-style,13,1,1,60,2012,6.5889950000000015
166107,Matcha,https://cf.geekdo-images.com/images/pic2330472.jpg,https://boardgamegeek.com/boardgame/166107/matcha,10,2,2,20,2015,6.1679200000000005
118385,Pocket Battles: Macedonians vs. Persians,https://cf.geekdo-images.com/images/pic1216376.jpg,https://boardgamegeek.com/boardgame/118385/pocket-battles-macedonians-vs-persians,13,2,2,30,2012,6.3692600000000015
66781,Space Infantry,https://cf.geekdo-images.com/images/pic995811.jpg,https://boardgamegeek.com/boardgame/66781/space-infantry,0,1,2,60,2011,6.372145
21947,RAN,https://cf.geekdo-images.com/images/pic203444.jpg,https://boardgamegeek.com/boardgame/21947/ran,12,2,4,240,2007,6.6826550000000005
4401,Canal Grande,https://cf.geekdo-images.com/images/pic48636.jpg,https://boardgamegeek.com/boardgame/4401/canal-grande,12,2,2,45,2002,6.1047
5767,Mammoth Hunters,https://cf.geekdo-images.com/images/pic207514.jpg,https://boardgamegeek.com/boardgame/5767/mammoth-hunters,10,3,5,90,2003,5.97295
6137,Drive,https://cf.geekdo-images.com/images/pic251684.jpg,https://boardgamegeek.com/boardgame/6137/drive,8,2,4,30,2003,6.152654999999998
130295,Spellbound,https://cf.geekdo-images.com/images/pic1436082.png,https://boardgamegeek.com/boardgame/130295/spellbound,10,1,4,60,2012,6.32709
29355,Würfel Bingo,https://cf.geekdo-images.com/images/pic1928493.jpg,https://boardgamegeek.com/boardgame/29355/wurfel-bingo,7,1,5,30,2007,6.185965
137237,Bremerhaven,https://cf.geekdo-images.com/images/pic1777742.jpg,https://boardgamegeek.com/boardgame/137237/bremerhaven,12,1,4,120,2013,6.168760000000002
1690,Unexploded Cow,https://cf.geekdo-images.com/images/pic1732698.jpg,https://boardgamegeek.com/boardgame/1690/unexploded-cow,12,2,6,25,2001,5.94114
69851,Aliens: This Time It's War,https://cf.geekdo-images.com/images/pic1345066.jpg,https://boardgamegeek.com/boardgame/69851/aliens-time-its-war,18,2,2,45,2010,6.723914999999999
135877,Fish Cook,https://cf.geekdo-images.com/images/pic1732706.jpg,https://boardgamegeek.com/boardgame/135877/fish-cook,12,2,6,45,2012,6.368255
67919,The Message,https://cf.geekdo-images.com/images/pic745949.jpg,https://boardgamegeek.com/boardgame/67919/message,15,3,9,60,2009,6.36364
115288,Penny Arcade: The Game ? Rumble in R'lyeh,https://cf.geekdo-images.com/images/pic1179715.jpg,https://boardgamegeek.com/boardgame/115288/penny-arcade-game-rumble-rlyeh,15,2,4,30,2012,6.4263900000000005
1379,Ebbe & Flut,https://cf.geekdo-images.com/images/pic249347.jpg,https://boardgamegeek.com/boardgame/1379/ebbe-flut,10,1,2,45,2000,6.143825
117854,Kosmonauts,https://cf.geekdo-images.com/images/pic1294074.jpg,https://boardgamegeek.com/boardgame/117854/kosmonauts,8,2,4,60,2012,6.24906
3608,Air Force,https://cf.geekdo-images.com/images/pic1065045.jpg,https://boardgamegeek.com/boardgame/3608/air-force,12,1,2,60,1976,6.101365
651,Zero,https://cf.geekdo-images.com/images/pic579511.jpg,https://boardgamegeek.com/boardgame/651/zero,8,2,5,20,1998,6.11215
5369,Hordes of the Things,https://cf.geekdo-images.com/images/pic239408.jpg,https://boardgamegeek.com/boardgame/5369/hordes-things,12,2,6,45,1991,6.549515
178210,Batman Fluxx,https://cf.geekdo-images.com/images/pic2529971.png,https://boardgamegeek.com/boardgame/178210/batman-fluxx,8,2,6,30,2015,6.1106050000000005
4920,5th Fleet,https://cf.geekdo-images.com/images/pic149810.jpg,https://boardgamegeek.com/boardgame/4920/5th-fleet,12,2,4,180,1989,6.461074999999999
37198,Risk (Revised Edition),https://cf.geekdo-images.com/images/pic347837.jpg,https://boardgamegeek.com/boardgame/37198/risk-revised-edition,0,3,5,90,2008,5.90902
69278,Nuklear Winter '68,https://cf.geekdo-images.com/images/pic1219985.jpg,https://boardgamegeek.com/boardgame/69278/nuklear-winter-68,12,2,3,60,2012,6.643414999999999
169341,Birds of a Feather,https://cf.geekdo-images.com/images/pic2902931.jpg,https://boardgamegeek.com/boardgame/169341/birds-feather,9,1,7,15,2015,6.285209999999998
4753,King's Gate,https://cf.geekdo-images.com/images/pic194870.jpg,https://boardgamegeek.com/boardgame/4753/kings-gate,9,2,4,30,2002,6.006985
181176,Council of Blackthorn,https://cf.geekdo-images.com/images/pic2789996.png,https://boardgamegeek.com/boardgame/181176/council-blackthorn,13,2,6,90,2016,6.659980000000001
8273,Alexandros,https://cf.geekdo-images.com/images/pic146434.jpg,https://boardgamegeek.com/boardgame/8273/alexandros,12,2,4,45,2003,6.000755000000001
196305,Guildhall Fantasy: Alliance,https://cf.geekdo-images.com/images/pic3167342.jpg,https://boardgamegeek.com/boardgame/196305/guildhall-fantasy-alliance,10,2,4,45,2016,6.61175
127784,Suspend,https://cf.geekdo-images.com/images/pic1405269.jpg,https://boardgamegeek.com/boardgame/127784/suspend,8,1,4,15,2012,6.09301
13530,Sole Mio!,https://cf.geekdo-images.com/images/pic275839.jpg,https://boardgamegeek.com/boardgame/13530/sole-mio,10,2,5,40,2004,6.037325
173018,Grimslingers,https://cf.geekdo-images.com/images/pic3052466.png,https://boardgamegeek.com/boardgame/173018/grimslingers,14,1,6,90,2015,6.2714750000000015
748,Trax,https://cf.geekdo-images.com/images/pic61770.jpg,https://boardgamegeek.com/boardgame/748/trax,8,2,2,10,1980,6.151725
7514,Zombie Plague,https://cf.geekdo-images.com/images/pic1418144.jpg,https://boardgamegeek.com/boardgame/7514/zombie-plague,10,2,6,60,2001,6.25365
12194,Munchkin Bites!,https://cf.geekdo-images.com/images/pic49542.jpg,https://boardgamegeek.com/boardgame/12194/munchkin-bites,10,3,6,90,2004,5.91894
108018,Riichi Mahjong,https://cf.geekdo-images.com/images/pic1217879.jpg,https://boardgamegeek.com/boardgame/108018/riichi-mahjong,8,4,4,120,0,7.09342
13286,Gloria Mundi,https://cf.geekdo-images.com/images/pic95406.jpg,https://boardgamegeek.com/boardgame/13286/gloria-mundi,10,2,6,60,2006,5.95645
9606,Cluzzle,https://cf.geekdo-images.com/images/pic1195700.jpg,https://boardgamegeek.com/boardgame/9606/cluzzle,8,3,6,45,2004,6.05814
231197,Raxxon,https://cf.geekdo-images.com/images/pic3667550.jpg,https://boardgamegeek.com/boardgame/231197/raxxon,14,1,4,60,2017,6.39733
231665,Fast Forward: FORTRESS,https://cf.geekdo-images.com/images/pic3652008.jpg,https://boardgamegeek.com/boardgame/231665/fast-forward-fortress,10,2,4,15,2017,6.2274
1445,Canasta Caliente,https://cf.geekdo-images.com/images/pic48637.jpg,https://boardgamegeek.com/boardgame/1445/canasta-caliente,7,2,6,60,2000,6.069875
2375,Sequence,https://cf.geekdo-images.com/images/pic212893.jpg,https://boardgamegeek.com/boardgame/2375/sequence,7,2,12,30,1982,5.86848
202,Targui,https://cf.geekdo-images.com/images/pic1787067.jpg,https://boardgamegeek.com/boardgame/202/targui,12,2,4,120,1988,6.069369999999998
72132,Dragon Rampage,https://cf.geekdo-images.com/images/pic994535.jpg,https://boardgamegeek.com/boardgame/72132/dragon-rampage,13,3,5,120,2012,6.135785
54735,Lemming Mafia,https://cf.geekdo-images.com/images/pic786077.jpg,https://boardgamegeek.com/boardgame/54735/lemming-mafia,8,3,6,20,2009,6.002775
147021,Hollywood,https://cf.geekdo-images.com/images/pic1757586.jpg,https://boardgamegeek.com/boardgame/147021/hollywood,13,2,6,30,2013,6.15684
23919,China Rails,https://cf.geekdo-images.com/images/pic223895.jpg,https://boardgamegeek.com/boardgame/23919/china-rails,10,2,6,240,2007,6.459515000000001
22303,Celebrities,https://cf.geekdo-images.com/images/pic228349.jpg,https://boardgamegeek.com/boardgame/22303/celebrities,0,4,30,90,0,6.494875
141653,Disc Duelers,https://cf.geekdo-images.com/images/pic1638838.jpg,https://boardgamegeek.com/boardgame/141653/disc-duelers,10,2,21,45,2013,6.2972
232988,The Castles of Burgundy: The Dice Game,https://cf.geekdo-images.com/images/pic3748929.jpg,https://boardgamegeek.com/boardgame/232988/castles-burgundy-dice-game,10,1,5,30,2017,6.30215
4356,Monkeys on the Moon,https://cf.geekdo-images.com/images/pic48613.jpg,https://boardgamegeek.com/boardgame/4356/monkeys-moon,10,2,4,60,2002,6.014855000000001
147451,Field of Glory: The Card Game,https://cf.geekdo-images.com/images/pic1804120.jpg,https://boardgamegeek.com/boardgame/147451/field-glory-card-game,0,2,2,30,2013,6.2220200000000006
38821,Settlers of Catan: Gallery Edition,https://cf.geekdo-images.com/images/pic1248578.jpg,https://boardgamegeek.com/boardgame/38821/settlers-catan-gallery-edition,0,3,4,60,2008,6.2833299999999985
1448,Freight Train,https://cf.geekdo-images.com/images/pic851846.jpg,https://boardgamegeek.com/boardgame/1448/freight-train,10,2,5,90,1993,6.10216
4050,Fortress Europa,https://cf.geekdo-images.com/images/pic2094793.png,https://boardgamegeek.com/boardgame/4050/fortress-europa,12,2,2,240,1978,6.174405
5770,Orchard,https://cf.geekdo-images.com/images/pic552452.jpg,https://boardgamegeek.com/boardgame/5770/orchard,3,2,8,10,1986,6.0788449999999985
85652,Dystopian Wars,https://cf.geekdo-images.com/images/pic902315.jpg,https://boardgamegeek.com/boardgame/85652/dystopian-wars,12,2,0,240,2010,6.5537550000000016
163163,Grand Prix,https://cf.geekdo-images.com/images/pic3202428.jpg,https://boardgamegeek.com/boardgame/163163/grand-prix,14,2,11,90,2016,6.5237750000000005
198707,Hostage Negotiator: Crime Wave,https://cf.geekdo-images.com/images/pic3025051.jpg,https://boardgamegeek.com/boardgame/198707/hostage-negotiator-crime-wave,15,1,1,20,2017,6.859125
16000,1825 Unit 2,https://cf.geekdo-images.com/images/pic730201.jpg,https://boardgamegeek.com/boardgame/16000/1825-unit-2,12,2,4,180,2000,6.651455
4974,"Wellington's Victory: Battle of Waterloo Game ? June 18th, 1815",https://cf.geekdo-images.com/images/pic16538.jpg,https://boardgamegeek.com/boardgame/4974/wellingtons-victory-battle-waterloo-game-june-18th,12,2,2,240,1976,6.435944999999999
279,The Very Clever Pipe Game,https://cf.geekdo-images.com/images/pic5654.jpg,https://boardgamegeek.com/boardgame/279/very-clever-pipe-game,10,2,4,20,1996,6.01675
132148,Napoleon against Europe,https://cf.geekdo-images.com/images/pic1446887.jpg,https://boardgamegeek.com/boardgame/132148/napoleon-against-europe,0,2,2,900,2013,6.7639700000000005
13507,WINK,https://cf.geekdo-images.com/images/pic2378096.jpg,https://boardgamegeek.com/boardgame/13507/wink,8,3,8,20,1994,6.224165
88016,Briefcase,https://cf.geekdo-images.com/images/pic1225179.jpg,https://boardgamegeek.com/boardgame/88016/briefcase,12,2,4,60,2012,6.08785
104573,Spectaculum,https://cf.geekdo-images.com/images/pic1206638.jpg,https://boardgamegeek.com/boardgame/104573/spectaculum,8,2,4,45,2012,6.0927950000000015
129165,Wings of Glory: WW1 Duel Pack,https://cf.geekdo-images.com/images/pic1421323.jpg,https://boardgamegeek.com/boardgame/129165/wings-glory-ww1-duel-pack,13,2,2,30,2013,6.9294
194523,HMS Dolores,https://cf.geekdo-images.com/images/pic3105314.jpg,https://boardgamegeek.com/boardgame/194523/hms-dolores,10,2,4,20,2016,6.079
110331,Infarkt,https://cf.geekdo-images.com/images/pic1145347.jpg,https://boardgamegeek.com/boardgame/110331/infarkt,10,2,5,45,2011,6.24521
139147,Romolo o Remo?,https://cf.geekdo-images.com/images/pic1726167.jpg,https://boardgamegeek.com/boardgame/139147/romolo-o-remo,12,1,4,150,2013,6.32766
22497,Straw,https://cf.geekdo-images.com/images/pic392317.jpg,https://boardgamegeek.com/boardgame/22497/straw,8,2,6,30,2006,5.9896650000000005
1413,Attack Sub,https://cf.geekdo-images.com/images/pic2074738.png,https://boardgamegeek.com/boardgame/1413/attack-sub,12,2,2,30,1991,6.16876
215437,Codex: Card-Time Strategy ? Core Set,https://cf.geekdo-images.com/images/pic3290122.jpg,https://boardgamegeek.com/boardgame/215437/codex-card-time-strategy-core-set,13,2,5,45,2016,6.74718
82,Bobby Lee,https://cf.geekdo-images.com/images/pic365542.jpg,https://boardgamegeek.com/boardgame/82/bobby-lee,12,2,2,240,1993,6.312635
226634,The Thing: Infection at Outpost 31,https://cf.geekdo-images.com/images/pic3545986.jpg,https://boardgamegeek.com/boardgame/226634/thing-infection-outpost-31,17,4,8,120,2017,6.650505
219708,Professor Evil and The Citadel of Time,https://cf.geekdo-images.com/images/pic3495278.jpg,https://boardgamegeek.com/boardgame/219708/professor-evil-and-citadel-time,8,2,4,45,2017,6.342805
191982,Knit Wit,https://cf.geekdo-images.com/images/pic2845618.png,https://boardgamegeek.com/boardgame/191982/knit-wit,8,2,8,15,2016,6.038545
57,Schoko & Co.,https://cf.geekdo-images.com/images/pic1378439.jpg,https://boardgamegeek.com/boardgame/57/schoko-co,13,2,4,180,1987,6.223075
104,Extrablatt,https://cf.geekdo-images.com/images/pic235375.jpg,https://boardgamegeek.com/boardgame/104/extrablatt,14,3,4,90,1991,6.41824
215308,Indulgence,https://cf.geekdo-images.com/images/pic3438634.jpg,https://boardgamegeek.com/boardgame/215308/indulgence,14,3,4,60,2017,6.434815
19419,Euphrates & Tigris: Contest of Kings,https://cf.geekdo-images.com/images/pic1512661.jpg,https://boardgamegeek.com/boardgame/19419/euphrates-tigris-contest-kings,12,2,4,45,2005,5.943465
189222,Saltlands,https://cf.geekdo-images.com/images/pic2994858.jpg,https://boardgamegeek.com/boardgame/189222/saltlands,12,1,6,120,2016,6.524229999999998
59149,Bunny Bunny Moose Moose,https://cf.geekdo-images.com/images/pic581352.jpg,https://boardgamegeek.com/boardgame/59149/bunny-bunny-moose-moose,9,3,6,20,2009,5.98803
2579,Arctic Front,https://cf.geekdo-images.com/images/pic128070.jpg,https://boardgamegeek.com/boardgame/2579/arctic-front,12,2,2,240,1985,6.5469050000000015
1992,Stop Thief,https://cf.geekdo-images.com/images/pic131786.jpg,https://boardgamegeek.com/boardgame/1992/stop-thief,10,2,4,30,1979,6.0385849999999985
2154,Thunderbolt/Apache Leader,https://cf.geekdo-images.com/images/pic46202.jpg,https://boardgamegeek.com/boardgame/2154/thunderboltapache-leader,12,1,1,300,1991,6.482049999999999
194,Groo: The Game,https://cf.geekdo-images.com/images/pic135807.jpg,https://boardgamegeek.com/boardgame/194/groo-game,10,2,4,45,1997,6.030865
460,Railway Rivals,https://cf.geekdo-images.com/images/pic195636.jpg,https://boardgamegeek.com/boardgame/460/railway-rivals,10,2,6,90,1973,6.27032
2125,Amazons,https://cf.geekdo-images.com/images/pic1152391.jpg,https://boardgamegeek.com/boardgame/2125/amazons,12,2,2,30,1992,6.46571
194232,Rick and Morty: Total Rickall Card Game,https://cf.geekdo-images.com/images/pic2989428.png,https://boardgamegeek.com/boardgame/194232/rick-and-morty-total-rickall-card-game,15,2,5,30,2016,6.12076
32424,1848: Australia,https://cf.geekdo-images.com/images/pic1207685.jpg,https://boardgamegeek.com/boardgame/32424/1848-australia,0,3,6,360,2007,6.798760000000001
6738,Quicksand,https://cf.geekdo-images.com/images/pic3024946.jpg,https://boardgamegeek.com/boardgame/6738/quicksand,12,2,5,20,2003,5.94985
94396,It Never Snows,https://cf.geekdo-images.com/images/pic1137432.jpg,https://boardgamegeek.com/boardgame/94396/it-never-snows,14,2,2,1500,2012,6.62915
173115,Monarch,https://cf.geekdo-images.com/images/pic2614165.jpg,https://boardgamegeek.com/boardgame/173115/monarch,12,2,4,50,2015,6.36944
88406,Astra Titanus,https://cf.geekdo-images.com/images/pic865133.jpg,https://boardgamegeek.com/boardgame/88406/astra-titanus,13,1,1,45,2010,6.5255100000000015
109764,Quarantine,https://cf.geekdo-images.com/images/pic1487289.jpg,https://boardgamegeek.com/boardgame/109764/quarantine,13,2,4,60,2013,5.986725
132326,Venetia,https://cf.geekdo-images.com/images/pic1771177.jpg,https://boardgamegeek.com/boardgame/132326/venetia,12,2,4,90,2013,6.361369999999999
8126,Maya,https://cf.geekdo-images.com/images/pic182614.jpg,https://boardgamegeek.com/boardgame/8126/maya,9,3,5,90,2003,6.061715
218050,Hotshots,https://cf.geekdo-images.com/images/pic3342007.jpg,https://boardgamegeek.com/boardgame/218050/hotshots,10,1,4,60,2017,6.522449999999999
2800,The Ironclads,https://cf.geekdo-images.com/images/pic176153.jpg,https://boardgamegeek.com/boardgame/2800/ironclads,12,1,8,120,1979,6.5347100000000005
170901,Jarl: The Vikings Tile-Laying Game,https://cf.geekdo-images.com/images/pic2373249.jpg,https://boardgamegeek.com/boardgame/170901/jarl-vikings-tile-laying-game,13,2,2,25,2015,6.42948
193668,The Red Dragon Inn: Battle for Greyport,https://cf.geekdo-images.com/images/pic3246529.jpg,https://boardgamegeek.com/boardgame/193668/red-dragon-inn-battle-greyport,12,2,5,100,2016,6.548795
126750,Sky Tango,https://cf.geekdo-images.com/images/pic2305470.png,https://boardgamegeek.com/boardgame/126750/sky-tango,8,2,4,20,2012,6.098795
145975,Hoplite,https://cf.geekdo-images.com/images/pic1997761.jpg,https://boardgamegeek.com/boardgame/145975/hoplite,13,1,9,240,2014,6.767425
167298,Sheep & Thief,https://cf.geekdo-images.com/images/pic3445874.jpg,https://boardgamegeek.com/boardgame/167298/sheep-thief,10,2,4,30,2014,6.20239
5511,Southern Front,https://cf.geekdo-images.com/images/pic128067.jpg,https://boardgamegeek.com/boardgame/5511/southern-front,12,2,2,360,1984,6.6159300000000005
66982,Boomerang,https://cf.geekdo-images.com/images/pic670076.jpg,https://boardgamegeek.com/boardgame/66982/boomerang,8,3,5,30,2010,6.15205
145219,Craftsmen,https://cf.geekdo-images.com/images/pic2083716.jpg,https://boardgamegeek.com/boardgame/145219/craftsmen,10,2,5,180,2013,6.223255
1894,War Galley,https://cf.geekdo-images.com/images/pic511337.jpg,https://boardgamegeek.com/boardgame/1894/war-galley,14,2,2,360,1999,6.42175
35289,The Dutch Golden Age,https://cf.geekdo-images.com/images/pic1248555.jpg,https://boardgamegeek.com/boardgame/35289/dutch-golden-age,10,3,4,60,2008,6.0785800000000005
67178,Water Lily,https://cf.geekdo-images.com/images/pic1906016.jpg,https://boardgamegeek.com/boardgame/67178/water-lily,7,2,4,20,2010,6.1851699999999985
28739,Garibaldi: The Escape,https://cf.geekdo-images.com/images/pic196758.jpg,https://boardgamegeek.com/boardgame/28739/garibaldi-escape,10,2,6,60,2007,6.2127349999999995
2968,Ka-Ching!,https://cf.geekdo-images.com/images/pic1558372.jpg,https://boardgamegeek.com/boardgame/2968/ka-ching,8,2,4,20,2001,6.09685
5452,DAK,https://cf.geekdo-images.com/images/pic361351.jpg,https://boardgamegeek.com/boardgame/5452/dak,16,2,2,360,1997,6.904730000000001
95613,Mammut,https://cf.geekdo-images.com/images/pic1154690.jpg,https://boardgamegeek.com/boardgame/95613/mammut,8,2,5,30,2011,6.057755
13071,Age of Gods,https://cf.geekdo-images.com/images/pic558639.jpg,https://boardgamegeek.com/boardgame/13071/age-gods,12,3,6,90,2004,6.0553
149896,Alien vs Predator: The Hunt Begins,https://cf.geekdo-images.com/images/pic2635971.jpg,https://boardgamegeek.com/boardgame/149896/alien-vs-predator-hunt-begins,12,1,3,120,2015,6.4173399999999985
181501,Peloponnes Card Game,https://cf.geekdo-images.com/images/pic2632313.jpg,https://boardgamegeek.com/boardgame/181501/peloponnes-card-game,10,2,5,45,2015,6.31626
49276,Battle for Moscow (second edition),https://cf.geekdo-images.com/images/pic706628.jpg,https://boardgamegeek.com/boardgame/49276/battle-moscow-second-edition,12,2,2,50,2009,6.3255300000000005
161943,Chos?n,https://cf.geekdo-images.com/images/pic2316512.jpg,https://boardgamegeek.com/boardgame/161943/chosn,14,2,4,15,2014,6.271075
10496,Camelot Legends,https://cf.geekdo-images.com/images/pic46690.jpg,https://boardgamegeek.com/boardgame/10496/camelot-legends,10,2,4,60,2004,5.9586950000000005
215613,Tao Long: The Way of the Dragon,https://cf.geekdo-images.com/images/pic3317172.png,https://boardgamegeek.com/boardgame/215613/tao-long-way-dragon,14,2,2,30,2017,6.6971300000000005
182120,Histrio,https://cf.geekdo-images.com/images/pic3121753.jpg,https://boardgamegeek.com/boardgame/182120/histrio,10,2,5,40,2016,6.2125900000000005
85424,La Bataille de la Moscowa (third edition),https://cf.geekdo-images.com/images/pic965093.jpg,https://boardgamegeek.com/boardgame/85424/la-bataille-de-la-moscowa-third-edition,16,2,8,1000,2011,7.206585
172965,Guards of Atlantis: Tabletop MOBA,https://cf.geekdo-images.com/images/pic2754323.jpg,https://boardgamegeek.com/boardgame/172965/guards-atlantis-tabletop-moba,14,2,9,120,2017,6.671964999999999
192343,Bubblee Pop,https://cf.geekdo-images.com/images/pic3117216.jpg,https://boardgamegeek.com/boardgame/192343/bubblee-pop,8,1,2,20,2016,6.169385
17835,Monsters Menace America,https://cf.geekdo-images.com/images/pic498074.jpg,https://boardgamegeek.com/boardgame/17835/monsters-menace-america,12,2,4,90,2005,5.87467
196306,Guildhall Fantasy: Coalition,https://cf.geekdo-images.com/images/pic3167330.jpg,https://boardgamegeek.com/boardgame/196306/guildhall-fantasy-coalition,10,2,4,45,2016,6.563955
118023,Keltis: Das Würfelspiel,https://cf.geekdo-images.com/images/pic1210132.jpg,https://boardgamegeek.com/boardgame/118023/keltis-das-wurfelspiel,8,2,4,30,2012,6.1274250000000015
10501,Canvas Eagles,https://cf.geekdo-images.com/images/pic423517.jpg,https://boardgamegeek.com/boardgame/10501/canvas-eagles,12,2,20,45,1999,6.8120650000000005
8138,Kogge,https://cf.geekdo-images.com/images/pic56853.jpg,https://boardgamegeek.com/boardgame/8138/kogge,10,2,4,90,2003,6.27586
25574,Gin Rummy,https://cf.geekdo-images.com/images/pic192271.jpg,https://boardgamegeek.com/boardgame/25574/gin-rummy,8,2,2,30,1909,5.970130000000001
10641,"Barbarossa: Army Group South, 1941",https://cf.geekdo-images.com/images/pic44343.jpg,https://boardgamegeek.com/boardgame/10641/barbarossa-army-group-south-1941,12,1,4,240,1996,6.87431
